1bq4,0,0,18,2.6549999999999994,18,3.437222222222222,0,0,0,0,16,4.706250000000001,0,0,0,0,1.4491352448999995
2zfp,3,3.7133333333333334,6,1.945,6,2.783333333333333,1,2.63,1,2.72,0,0,0,0,0,0,-0.3673800664
1nny,9,3.708888888888889,10,2.366,10,3.275,3,3.483333333333333,3,3.606666666666667,3,3.8833333333333333,0,0,0,0,0.6885589648000012
1b6j,4,3.675,6,2.8649999999999998,6,3.6133333333333333,3,3.34,3,3.65,3,4.636666666666667,0,0,0,0,-0.4938124456999997
1fiv,0,0,3,2.3766666666666665,3,3.236666666666667,0,0,0,0,0,0,0,0,0,0,-0.510982704099999
5x74,7,3.8285714285714287,5,2.228,5,3.098,1,2.57,1,3.42,0,0,1,0.82,0,0,-1.2643961538999982
2zkj,0,0,28,2.3714285714285714,28,3.1896428571428572,8,3.25125,8,3.2662500000000003,2,4.115,0,0,0,0,-0.4983249147999995
4nwc,3,3.61,8,2.22625,8,3.01875,5,3.31,5,3.4159999999999995,2,3.8449999999999998,0,0,0,0,1.8762878083999999
1sw2,0,0,1,1.95,1,2.73,2,3.4850000000000003,2,3.04,3,4.083333333333333,0,0,3,0.9233333333333333,3.7197490455
5ouh,52,3.6798076923076923,9,2.1855555555555553,9,2.966666666666667,2,3.91,2,2.73,3,5.32,5,1.016,10,1.2570000000000001,0.33273801029999994
2on6,0,0,8,2.3512500000000003,8,3.1987500000000004,2,3.895,2,3.88,0,0,1,1.49,0,0,3.2972157146999996
3f48,18,3.6994444444444445,17,2.5123529411764705,17,3.233529411764706,4,3.3975,4,2.965,1,4.98,0,0,0,0,2.6183911117
2yme,47,3.777021276595745,5,2.596,5,3.4299999999999997,11,3.405454545454545,11,3.4790909090909095,10,4.57,0,0,2,1.475,2.2607140959
1jvu,0,0,9,2.6255555555555556,9,3.356666666666667,1,3.68,1,3.84,3,4.38,0,0,0,0,1.5702607342000006
1pzp,9,3.8055555555555554,1,2.71,1,3.25,1,3.88,1,3.13,0,0,0,0,0,0,-1.2048656667999995
4lhm,1,3.79,22,2.3890909090909087,22,3.1931818181818183,13,3.2715384615384617,13,3.2315384615384612,8,4.49625,1,1.07,0,0,-1.9079689303999996
3w9k,10,3.8120000000000003,0,0,0,0,2,3.7750000000000004,2,3.1550000000000002,1,3.67,0,0,0,0,1.9767196489000005
4qij,89,3.726404494382022,138,2.459275362318841,138,3.1881884057971015,35,3.4871428571428575,35,3.6328571428571417,51,4.300784313725489,24,1.0912499999999998,0,0,-2.585162126000001
3nex,8,3.6875,3,2.5833333333333335,3,3.1466666666666665,2,2.8499999999999996,2,3.27,1,4.83,0,0,0,0,0.3289927254
4acc,4,3.7824999999999998,6,2.4066666666666667,6,3.25,7,3.4471428571428575,7,3.364285714285714,0,0,0,0,3,1.2166666666666668,1.8263807827000003
5mrp,7,3.69,6,2.6616666666666666,6,3.4133333333333336,0,0,0,0,0,0,0,0,0,0,-2.9797774737000005
2izl,7,3.822857142857143,10,2.128,10,2.9899999999999998,0,0,0,0,2,4.255,0,0,0,0,0.4718765773999998
2i4d,7,3.6442857142857146,10,2.886,10,3.5799999999999996,4,3.2025,4,2.9775,2,5.11,0,0,0,0,5.4383741799
1drv,3,3.6933333333333334,8,2.3575,8,3.1362500000000004,3,3.3799999999999994,3,2.8433333333333333,4,4.89,0,0,0,0,1.5727177012000002
4r4t,2,3.79,4,2.63,4,3.3025,2,3.4450000000000003,2,2.9699999999999998,1,4.64,0,0,1,0.74,1.2112636367
2hjb,8,3.755,3,2.62,3,3.4800000000000004,2,3.245,2,3.185,0,0,2,1.4449999999999998,0,0,0.5114589128999998
3lpp,0,0,29,2.701379310344828,29,3.4065517241379313,10,3.232,10,3.0160000000000005,4,4.3325000000000005,0,0,2,1.5350000000000001,1.9661247450000001
2hzl,9,3.761111111111111,6,2.2816666666666667,6,3.1216666666666666,0,0,0,0,4,4.1225000000000005,0,0,0,0,3.9320325546000006
5oa6,3,3.81,18,2.397222222222222,18,3.122777777777778,7,3.5342857142857147,7,3.394285714285714,1,4.35,0,0,0,0,-2.5379329639000012
1mtr,8,3.67125,6,2.235,6,3.1483333333333334,7,3.4842857142857144,7,2.9385714285714286,3,4.53,0,0,0,0,0.3586097669000008
3nyx,6,3.7166666666666663,6,2.505,6,3.345,0,0,0,0,0,0,0,0,0,0,0.05635024130000055
1uz8,5,3.886,25,2.6711999999999994,25,3.3528000000000002,2,3.2249999999999996,2,2.76,0,0,0,0,0,0,-0.6067563408999996
3r4n,10,3.6590000000000003,2,3.04,2,3.435,12,3.1533333333333338,12,3.355,2,4.295,0,0,0,0,1.4632448954
3ies,3,3.8333333333333335,9,2.388888888888889,9,3.1999999999999997,1,3.92,1,3.8,2,4.51,1,0.84,0,0,1.3006123120000002
1fkg,8,3.6975000000000002,2,1.9500000000000002,2,2.76,0,0,0,0,0,0,0,0,0,0,2.5225460665999995
6b7a,1,3.93,25,2.2571999999999997,25,3.1164000000000005,20,3.357,20,3.3284999999999996,12,4.623333333333334,0,0,0,0,0.6645415842000002
5j3l,6,3.828333333333333,1,1.95,1,2.91,0,0,0,0,0,0,0,0,0,0,-0.7680986275999997
1w3k,0,0,15,2.3866666666666663,15,3.1953333333333327,8,3.2212499999999995,8,3.105,2,4.8,0,0,0,0,-1.8440863198999997
3old,5,2.934,34,2.5788235294117645,34,3.3273529411764713,9,3.5577777777777775,9,3.108888888888889,0,0,0,0,0,0,-1.0371430427999995
3q7q,0,0,25,2.4072,25,3.1803999999999992,0,0,0,0,2,3.3899999999999997,0,0,0,0,0.07839529020000047
3s8n,1,3.36,8,2.61375,8,3.2575,3,3.4466666666666668,3,3.1500000000000004,0,0,0,0,0,0,0.30923431780000055
2xn5,4,3.815,20,2.6559999999999997,20,3.3645000000000005,8,3.44,8,3.2699999999999996,1,4.5,0,0,0,0,0.8131240871000012
1fh7,0,0,9,2.34,9,3.126666666666667,1,3.91,1,3.06,1,3.03,0,0,0,0,-0.2684952301999992
6eqv,5,3.81,8,2.56875,8,3.3449999999999998,2,3.8499999999999996,2,3.9450000000000003,0,0,0,0,0,0,-0.02417980189999991
5z7b,4,3.71,4,1.9625000000000001,4,2.8125,0,0,0,0,4,4.3325,0,0,0,0,0.17174489109999946
3gi6,5,3.7020000000000004,8,2.5512499999999996,8,3.2487500000000002,5,3.5140000000000002,5,2.962,2,5.095000000000001,0,0,0,0,4.420092936200001
4l4v,2,3.4450000000000003,36,2.4541666666666666,36,3.2222222222222223,5,2.85,5,2.9240000000000004,0,0,3,0.9133333333333334,0,0,-1.0336673361999988
6fmc,2,3.71,3,2.1033333333333335,3,2.9,6,3.3800000000000003,6,3.1633333333333336,1,3.57,0,0,0,0,0.8935662772999997
5odx,4,3.8449999999999998,2,2.75,2,3.49,4,3.1725,4,3.3925,0,0,0,0,1,0.29,-1.3420111683
1hvj,6,3.895,9,2.4988888888888883,9,3.3322222222222226,2,2.7300000000000004,2,2.915,0,0,0,0,2,0.665,4.318975558800001
4owv,6,3.608333333333333,8,2.78625,8,3.4262499999999996,1,3.75,1,3.72,1,4.63,0,0,0,0,1.0829915305999998
1qka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1149686040999995
1gnm,12,3.4949999999999997,18,2.3938888888888887,18,3.2138888888888895,0,0,0,0,7,4.938571428571429,0,0,0,0,2.5142474112000004
2vh6,4,3.8024999999999998,1,2.34,1,3.3,1,4.09,1,3.34,0,0,6,1.2416666666666667,0,0,2.5660615901999995
3veh,24,3.760833333333334,49,2.6332653061224485,49,3.310816326530612,19,3.0963157894736844,19,2.906842105263158,12,4.584166666666667,0,0,4,0.75,0.2462851941999995
4n9c,7,3.7528571428571422,8,3.01625,8,3.6325000000000003,21,3.444761904761905,21,3.311428571428572,6,4.316666666666667,0,0,0,0,-0.4359454510999998
3cs7,7,3.82,2,2.36,2,3.17,0,0,0,0,0,0,1,1.34,0,0,3.1811649850000006
4b2i,2,3.58,7,2.615714285714286,7,3.3142857142857136,2,3.2350000000000003,2,4.0,0,0,0,0,0,0,-0.5855925159999997
4ufk,1,3.74,18,2.473888888888889,18,3.256666666666667,0,0,0,0,0,0,0,0,0,0,-0.016619084299999365
1df8,9,3.7455555555555557,12,1.9375,12,2.864166666666666,1,3.73,1,3.78,0,0,0,0,0,0,4.1563926035
4k7o,10,3.621,16,2.1968750000000004,16,3.0068750000000004,0,0,0,0,1,3.71,0,0,0,0,1.6887535953000001
1ec0,16,3.644375,10,2.5599999999999996,10,3.3049999999999997,2,3.37,2,2.88,0,0,0,0,0,0,-1.0158616973
5e8f,19,3.8389473684210524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001449506
6eol,1,3.81,4,2.1425,4,2.945,1,3.66,1,3.68,0,0,0,0,2,1.63,1.3164562036999996
2zdk,4,3.6125,22,2.636818181818182,22,3.369090909090909,8,3.5287500000000005,8,3.4437499999999996,2,3.665,0,0,0,0,0.029551072199999417
2qu6,19,3.681578947368421,11,2.307272727272727,11,3.1490909090909085,0,0,0,0,4,5.055,0,0,2,1.645,0.6334201663000005
3ekr,7,3.8514285714285714,9,2.7755555555555556,9,3.474444444444445,11,3.1654545454545446,11,3.254545454545455,2,4.215,0,0,0,0,0.7715032502999994
1m7y,5,3.7879999999999994,15,2.013333333333333,15,2.8626666666666667,5,3.476,5,3.104,3,4.366666666666667,1,1.79,0,0,4.481669622000001
1ezq,6,3.7083333333333335,5,2.218,5,2.962,3,3.3866666666666667,3,3.546666666666667,1,5.35,2,1.19,0,0,1.8176712416000003
3iub,6,3.6483333333333334,24,2.301666666666667,24,3.1508333333333334,25,3.336,25,3.394399999999999,0,0,0,0,1,1.92,-2.0158309314
3nu9,9,3.618888888888889,7,2.665714285714285,7,3.434285714285714,3,3.3033333333333332,3,3.073333333333333,2,5.12,0,0,0,0,2.7400935958000012
5nkc,6,3.715,5,2.4240000000000004,5,3.196,0,0,0,0,1,4.59,0,0,0,0,0.33416645440000003
4d1j,3,3.78,64,2.3642187500000005,64,3.190468749999999,35,3.1614285714285715,35,3.212571428571429,3,3.6333333333333333,0,0,0,0,1.8760896244999996
4m14,8,3.6675000000000004,9,2.3411111111111107,9,3.235555555555556,6,3.383333333333333,6,3.24,0,0,2,1.755,0,0,1.5340886092000003
5b2d,7,3.865714285714286,42,2.904761904761904,42,3.529047619047619,17,3.3976470588235297,17,3.4023529411764706,7,4.185714285714285,0,0,0,0,-0.5110982597999998
1ogg,7,3.7485714285714287,29,2.6206896551724137,29,3.4537931034482763,9,3.4677777777777776,9,3.3922222222222222,1,4.11,0,0,0,0,-1.1802799660999987
4cgi,12,3.645,28,2.323928571428571,28,3.1064285714285718,7,3.3942857142857146,7,3.1614285714285715,12,4.328333333333333,0,0,0,0,-2.3057282185999997
2y7z,8,3.64875,2,3.005,2,3.7199999999999998,1,3.95,1,2.99,0,0,0,0,0,0,0.47287542910000013
2bqv,13,3.7946153846153856,8,2.65375,8,3.4524999999999997,1,2.97,1,3.18,2,4.015,0,0,0,0,0.5291016058000011
4e1k,7,3.765714285714286,12,2.515833333333333,12,3.2441666666666666,12,3.4725,12,3.429166666666667,2,4.255,0,0,0,0,-1.5185486362000002
2exm,2,3.6550000000000002,2,2.34,2,3.245,0,0,0,0,0,0,0,0,0,0,0.2645319770000003
3g2y,2,3.41,11,2.859090909090909,11,3.541818181818182,4,3.6500000000000004,4,3.6274999999999995,0,0,0,0,0,0,-1.4748061864
2r2m,5,3.874,3,2.033333333333333,3,2.926666666666667,5,3.6980000000000004,5,3.6599999999999993,1,3.62,0,0,0,0,0.054850095399999965
4g95,2,3.855,10,2.3120000000000003,10,3.085,9,3.5544444444444445,9,3.1666666666666665,3,3.676666666666667,1,0.71,0,0,0.8962266669000005
5j82,5,3.772,4,2.2425,4,3.0275,4,3.0725,4,3.0975,0,0,0,0,1,0.8,-1.2560058156
5n0f,0,0,12,2.2624999999999997,12,3.0483333333333333,5,3.6700000000000004,5,3.04,0,0,0,0,0,0,-0.018118760600000172
1bgq,4,3.6675,2,2.355,2,3.255,3,2.9033333333333338,3,3.1966666666666668,0,0,0,0,0,0,2.4512190851
6bbx,14,3.759999999999999,10,2.658,10,3.4549999999999996,4,3.3400000000000003,4,3.3375,2,5.175,9,1.2155555555555553,0,0,-0.17303627580000036
2bes,0,0,45,2.3364444444444445,45,3.1,35,3.3360000000000007,35,3.363428571428572,22,4.78909090909091,0,0,0,0,0.30444473520000015
4jne,0,0,61,2.367540983606559,61,3.190163934426229,34,3.377058823529411,34,3.3338235294117657,16,4.3481250000000005,0,0,0,0,-2.1913510272999988
5g2g,6,3.76,4,2.5175,4,3.3775,0,0,0,0,0,0,0,0,0,0,0.0933057053000006
6b5q,21,3.7376190476190465,13,2.3430769230769233,13,3.184615384615385,1,2.97,1,3.89,0,0,0,0,0,0,1.4449266353000008
2psu,8,3.8212500000000005,16,2.44625,16,3.1175,8,3.1912499999999997,8,3.175,4,4.9125,0,0,0,0,1.3209639176000012
2psv,9,3.718888888888889,13,2.6753846153846155,13,3.3392307692307694,4,2.9549999999999996,4,3.165,2,5.095000000000001,0,0,0,0,1.3150144780000002
1trd,0,0,8,2.365,8,3.285,2,3.9050000000000002,2,3.085,1,4.21,0,0,0,0,3.1804079157000005
4kcx,15,3.7226666666666666,2,2.4050000000000002,2,3.26,0,0,0,0,0,0,0,0,0,0,-0.5053314744000001
1q8w,3,3.5499999999999994,2,2.14,2,2.99,0,0,0,0,1,4.87,0,0,0,0,-0.5008942017999995
6h8s,3,3.6633333333333336,1,2.11,1,3.0,4,3.7800000000000002,4,3.1975,1,3.67,0,0,0,0,-2.0906552823
3jrs,19,3.7642105263157886,4,2.94,4,3.6425,1,2.94,1,2.71,3,2.853333333333333,0,0,0,0,-0.7163064980999989
3gjw,4,3.795,2,1.6099999999999999,2,2.56,0,0,0,0,0,0,3,1.4766666666666668,0,0,3.3837539354000006
1sl3,3,3.6233333333333335,3,1.9633333333333332,3,2.92,2,3.55,2,3.3,0,0,0,0,0,0,3.5380913199999995
4dst,3,3.8699999999999997,25,2.5967999999999996,25,3.3407999999999998,8,3.32,8,3.215,4,4.28,2,1.24,1,1.92,0.1089097001999999
4x5r,5,3.692,22,2.442727272727273,22,3.1672727272727275,7,2.7899999999999996,7,3.2328571428571427,1,5.36,0,0,0,0,2.4950315616999994
6gnr,6,3.698333333333333,0,0,0,0,0,0,0,0,1,5.39,0,0,0,0,1.1758925595000012
4xmr,21,2.8933333333333344,18,2.47,18,3.2238888888888884,4,3.2175000000000002,4,3.4699999999999998,4,3.86,0,0,0,0,-0.3083338381999994
3qdd,4,3.7300000000000004,2,3.13,2,3.7249999999999996,4,3.42,4,3.6525,1,4.48,1,1.08,0,0,2.6123807896000004
5dit,7,3.6714285714285717,1,1.9,1,2.86,1,3.96,1,2.95,0,0,1,1.68,0,0,0.34515280510000057
4l9i,6,3.6483333333333334,5,2.1279999999999997,5,3.0520000000000005,0,0,0,0,2,3.7,0,0,0,0,-0.6820961481000003
5i1q,5,3.618,2,1.83,2,2.8099999999999996,0,0,0,0,0,0,3,1.58,0,0,0.7109888887000002
5op4,2,3.62,3,2.6599999999999997,3,3.3366666666666664,1,3.23,1,2.64,0,0,0,0,0,0,0.7190737270000005
1lhu,7,3.7485714285714278,5,2.5660000000000003,5,3.282,0,0,0,0,0,0,0,0,0,0,0.9341635225000005
4q19,10,3.7150000000000007,32,2.3831249999999997,32,3.158437500000001,9,3.291111111111111,9,3.651111111111111,6,4.418333333333334,4,1.1199999999999999,1,0.91,3.105822636200001
5yhe,15,3.6760000000000006,7,2.684285714285714,7,3.337142857142857,8,3.2249999999999996,8,3.1850000000000005,8,4.1137500000000005,0,0,4,1.435,2.972892727
6gjn,5,3.8600000000000003,8,2.32125,8,3.0950000000000006,13,3.1861538461538457,13,3.449230769230769,0,0,0,0,1,1.82,-0.3606302282999998
3iod,9,3.7688888888888883,28,2.492857142857143,28,3.2310714285714286,9,3.7066666666666666,9,3.125555555555555,7,4.577142857142857,0,0,0,0,0.5416126280999998
6el5,2,3.6500000000000004,3,2.9599999999999995,3,3.6,4,3.2525,4,3.4924999999999997,0,0,1,1.46,0,0,0.3993151191000006
1mfi,12,3.769166666666667,10,2.309,10,3.061,0,0,0,0,3,3.2899999999999996,3,0.6866666666666666,0,0,1.2684676273999997
1ajq,1,3.57,3,2.5,3,3.2866666666666666,0,0,0,0,0,0,1,1.76,0,0,0.7487886916000002
4cwo,3,3.893333333333333,2,2.9699999999999998,2,3.42,4,3.085,4,3.21,0,0,4,1.25,0,0,-2.0865238031999995
4wkb,2,3.9699999999999998,4,1.9849999999999999,4,2.9350000000000005,1,2.73,1,2.87,4,4.5675,0,0,0,0,4.800144021500001
5uez,5,3.81,1,1.96,1,2.91,0,0,0,0,0,0,1,1.8,0,0,0.5931836848999996
4nuc,8,3.7100000000000004,5,2.21,5,3.114,1,3.27,1,2.97,0,0,2,0.47,0,0,0.9694276394000001
5fso,2,3.715,4,1.9725,4,2.91,2,3.6550000000000002,2,3.725,1,3.03,0,0,0,0,3.0706984385
6ckw,9,3.7711111111111117,33,2.3287878787878786,33,3.148484848484849,29,3.2131034482758625,29,3.3165517241379314,17,4.45529411764706,0,0,0,0,0.9251535336999996
2cbz,0,0,8,2.27875,8,3.07125,5,3.41,5,3.4199999999999995,2,3.855,2,0.92,0,0,-0.7534363385999998
5dey,9,3.6411111111111114,5,2.2299999999999995,5,3.0800000000000005,2,3.46,2,3.495,0,0,0,0,0,0,0.3039283463999993
2v58,5,3.84,8,2.0025,8,2.93375,8,3.475,8,3.6737499999999996,2,4.605,0,0,0,0,2.2984033778999997
1x38,5,3.836,19,2.3673684210526322,19,3.1726315789473682,17,3.3394117647058827,17,3.1152941176470588,1,3.58,1,1.33,0,0,2.7747388011
2xj1,9,3.617777777777778,3,2.353333333333333,3,3.233333333333333,2,3.39,2,3.3899999999999997,1,3.4,0,0,0,0,0.7730511732000007
1fki,15,3.8,6,2.1966666666666668,6,3.056666666666667,0,0,0,0,1,5.24,0,0,0,0,-1.3496394055999996
4m8e,13,3.6823076923076923,1,2.33,1,3.31,1,2.65,1,3.92,1,4.31,0,0,0,0,-0.29495623079999955
3m35,4,3.7399999999999998,3,2.5233333333333334,3,3.34,0,0,0,0,0,0,1,0.58,0,0,0.38124730580000055
1hii,10,3.7479999999999998,10,2.0480000000000005,10,2.9539999999999997,6,3.4299999999999997,6,3.073333333333333,4,4.875,0,0,0,0,-0.049222787399999746
4qfl,9,2.7355555555555555,15,1.9839999999999995,15,2.8446666666666673,4,3.615,4,3.3625,2,3.5949999999999998,0,0,0,0,-0.43904255739999964
5cso,0,0,15,2.4566666666666666,15,3.2286666666666672,3,3.1199999999999997,3,3.64,0,0,1,1.4,0,0,0.589374599500001
3gy7,1,3.68,28,2.417142857142857,28,3.1907142857142854,16,3.2506249999999994,16,3.43,2,4.515,0,0,0,0,0.6466520220999996
4n7m,6,3.6766666666666663,17,2.2741176470588234,17,3.087647058823529,11,3.322727272727273,11,3.3618181818181814,11,4.625454545454546,2,1.26,0,0,0.12348136650000008
4jx9,0,0,7,2.2814285714285716,7,3.024285714285714,0,0,0,0,0,0,0,0,0,0,5.396876237299999
1utm,0,0,1,2.21,1,3.16,1,2.94,1,3.42,0,0,0,0,0,0,0.0969884743999998
3da9,9,3.7577777777777777,4,2.2624999999999997,4,3.1550000000000002,1,3.87,1,3.88,0,0,0,0,0,0,-1.4609789365
1f0r,2,3.665,2,1.6600000000000001,2,2.585,1,3.52,1,3.99,0,0,3,1.28,0,0,1.5503657054000008
1c5s,1,3.59,11,2.8427272727272723,11,3.5936363636363637,14,3.4092857142857147,14,3.327857142857142,3,4.59,0,0,0,0,1.0379548197999995
3tkw,7,3.731428571428571,14,2.5678571428571426,14,3.3035714285714284,7,3.178571428571428,7,3.174285714285714,2,5.109999999999999,0,0,0,0,-0.6153183828000008
6fhk,0,0,27,2.3288888888888883,27,3.1288888888888886,22,3.2409090909090916,22,3.273636363636363,2,3.66,0,0,0,0,1.0118653920000007
3zll,9,3.651111111111111,16,2.2600000000000002,16,3.13,10,3.4430000000000005,10,2.9359999999999995,0,0,0,0,0,0,2.2906736193000006
4tmk,3,3.9466666666666668,13,2.4384615384615382,13,3.265384615384615,12,3.4649999999999994,12,3.0575000000000006,7,4.404285714285714,1,1.43,1,1.5,2.1039260638000004
1bp0,0,0,6,2.266666666666667,6,3.056666666666667,0,0,0,0,1,4.3,0,0,0,0,0.39614588980000054
1f73,0,0,38,2.4442105263157887,38,3.168684210526316,8,3.7274999999999996,8,3.27375,4,3.9749999999999996,0,0,0,0,-2.0692231153999994
4gqr,2,3.5949999999999998,4,2.7625,4,3.45,6,3.348333333333333,6,3.2866666666666666,0,0,0,0,0,0,-1.0443382135999997
3hl7,14,3.7207142857142865,3,2.3666666666666667,3,3.2566666666666664,4,3.405,4,3.345,0,0,2,1.2999999999999998,0,0,0.3609039191999992
1drj,0,0,8,2.5187500000000003,8,3.295,2,3.785,2,3.375,2,4.33,0,0,0,0,2.1877540459
5a5q,3,3.5033333333333334,7,2.3614285714285717,7,3.0942857142857143,9,3.3544444444444443,9,3.289999999999999,4,4.297499999999999,0,0,0,0,0.5474586608000003
4g90,0,0,6,2.0816666666666666,6,2.9233333333333333,2,3.41,2,3.4749999999999996,0,0,0,0,0,0,1.8769322677999996
5o5a,3,3.7433333333333336,6,1.9566666666666668,6,2.8850000000000002,1,3.56,1,3.81,0,0,1,0.53,0,0,-1.0828247758000007
2uxz,13,3.6946153846153846,8,2.3400000000000003,8,3.1962500000000005,2,2.84,2,3.03,1,4.97,0,0,0,0,0.5308314646000003
1grp,0,0,1,2.21,1,2.65,0,0,0,0,5,4.414,0,0,0,0,-0.4524725347999996
4djo,6,3.7466666666666666,16,2.468125,16,3.199375,4,3.1775,4,3.3825000000000003,3,5.203333333333333,0,0,0,0,5.422218903799999
4na9,2,3.65,8,2.315,8,3.14875,4,3.4125,4,3.6475,1,4.56,1,1.52,1,2.0,-0.37169582629999987
2xib,5,3.7359999999999998,34,2.4505882352941177,34,3.198823529411765,3,2.8866666666666667,3,3.0766666666666667,13,4.4715384615384615,0,0,0,0,2.8444708838999997
3p8n,15,3.661333333333333,16,2.47625,16,3.2774999999999994,2,2.83,2,3.2750000000000004,4,4.505,0,0,0,0,2.532500796699999
2jke,0,0,27,2.373333333333333,27,3.1566666666666663,9,3.097777777777778,9,3.3344444444444443,0,0,0,0,0,0,-0.5023747913999994
1lzq,0,0,1,2.58,1,3.19,2,3.79,2,3.26,0,0,0,0,0,0,2.9652839976000003
2f6t,4,3.5725,7,2.3185714285714285,7,3.105714285714286,5,3.04,5,2.9539999999999997,1,4.52,0,0,0,0,-1.8316900212
5oh9,0,0,7,1.9628571428571429,7,2.9057142857142857,0,0,0,0,0,0,7,1.0671428571428572,0,0,0.7544033400000001
5htl,0,0,21,2.215238095238095,21,3.0166666666666666,6,3.465,6,3.1649999999999996,6,4.8,0,0,1,2.0,-3.688300075
4u8w,10,3.6340000000000003,9,2.5255555555555556,9,3.325555555555556,3,3.573333333333333,3,3.2900000000000005,2,5.115,0,0,0,0,5.8677578722
3r4m,2,3.605,2,3.42,2,3.905,8,3.575,8,3.7075,1,4.43,0,0,0,0,0.4530863179000004
2oxd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.101535770500001
2r5p,25,3.7439999999999998,11,2.438181818181818,11,3.3027272727272727,10,3.1969999999999996,10,3.3550000000000004,4,4.8825,0,0,0,0,-0.08064980879999872
1jmg,0,0,6,2.6350000000000002,6,3.3466666666666662,3,3.65,3,2.9899999999999998,2,4.404999999999999,0,0,0,0,3.2141566850000003
4z0k,8,3.6462499999999998,4,2.245,4,3.1924999999999994,4,3.1950000000000003,4,3.7174999999999994,0,0,2,0.395,0,0,-1.0732880763000008
2aod,10,3.8620000000000005,16,2.166875,16,3.02625,10,3.174,10,3.562,0,0,0,0,0,0,-0.26625445969999983
5v0n,31,3.856451612903226,53,2.559811320754717,53,3.3620754716981134,23,3.603913043478261,23,3.3039130434782606,3,4.57,0,0,0,0,-3.9820846486000008
2we3,2,3.665,8,2.0999999999999996,8,2.955,7,3.325714285714286,7,3.382857142857143,8,4.449999999999999,0,0,0,0,0.4129393264000001
1ypg,7,3.6814285714285715,4,2.3325,4,3.155,1,3.58,1,4.07,0,0,0,0,0,0,-0.02096987150000018
4u5s,6,3.6999999999999997,11,2.4236363636363634,11,3.172727272727272,3,3.0700000000000003,3,3.07,0,0,5,0.9460000000000001,0,0,-0.40516395959999985
3i7e,7,3.6885714285714286,6,2.5466666666666664,6,3.353333333333333,3,3.5866666666666664,3,2.9166666666666665,2,5.125,0,0,0,0,4.880359606799999
3l3m,7,3.7542857142857144,3,2.25,3,3.1,3,3.33,3,3.3033333333333332,0,0,2,1.3,0,0,0.06409730810000092
3ggu,5,3.6759999999999997,9,2.7266666666666666,9,3.4733333333333336,0,0,0,0,2,5.175000000000001,0,0,0,0,8.3007168414
3gba,12,3.648333333333334,54,2.4418518518518515,54,3.2074074074074077,23,3.313478260869565,23,3.2073913043478264,6,3.854999999999999,0,0,0,0,1.4793760464000005
4wrb,12,3.6958333333333333,39,2.296410256410256,39,3.1330769230769233,13,3.476923076923077,13,3.113076923076923,2,4.905,1,0.56,0,0,-0.10211193679999919
4ufm,2,3.815,16,2.385,16,3.1924999999999994,0,0,0,0,0,0,0,0,0,0,-1.0265091436999998
2pvu,4,3.1799999999999997,16,2.5062499999999996,16,3.2087499999999998,1,3.57,1,3.51,4,4.0175,0,0,0,0,1.6353508715999991
4qb3,6,3.641666666666666,8,2.17,8,3.00375,2,3.5549999999999997,2,3.195,0,0,0,0,0,0,-0.6969932126000007
4ad3,0,0,17,2.4058823529411764,17,3.126470588235294,6,3.5766666666666667,6,3.433333333333333,3,5.446666666666666,0,0,0,0,-0.7206727181999995
5j27,3,3.8466666666666662,5,2.484,5,3.2199999999999998,3,2.8833333333333333,3,3.4966666666666666,0,0,0,0,1,0.63,-0.0945644662999987
5l7h,9,3.724444444444445,5,2.5839999999999996,5,3.4259999999999997,3,3.2300000000000004,3,3.44,0,0,2,1.22,0,0,-2.6897010409
4m3p,0,0,20,2.5395000000000003,20,3.245,12,3.559166666666666,12,3.4266666666666663,2,3.74,0,0,0,0,3.1099635361000004
4xaq,4,3.6050000000000004,10,2.088,10,3.01,3,3.47,3,3.44,10,4.11,0,0,0,0,1.1387681925000006
4f9y,21,3.6566666666666663,4,2.275,4,3.1925,9,3.207777777777778,9,3.1644444444444444,0,0,2,1.44,0,0,-0.7100139205999998
4nbk,7,3.6528571428571435,21,2.3133333333333335,21,3.1061904761904757,12,3.3324999999999996,12,3.3625000000000007,12,4.650833333333334,0,0,0,0,-2.4459063524000006
6aqs,0,0,7,2.46,7,3.2128571428571426,7,3.3728571428571428,7,2.9099999999999997,4,4.36,0,0,0,0,2.0947781484999997
3rlp,8,3.6574999999999998,4,2.9225,4,3.415,17,3.3588235294117643,17,3.3364705882352945,4,4.285,0,0,0,0,1.174085218
4de0,6,3.671666666666667,16,2.7781249999999997,16,3.4918750000000003,5,3.848,5,2.806,0,0,0,0,0,0,-0.8013725484999998
3isj,8,3.74125,24,2.255416666666667,24,3.045833333333333,6,3.1350000000000002,6,3.4633333333333334,1,5.31,1,1.97,0,0,-2.1771597016999995
2zym,0,0,14,2.7035714285714283,14,3.391428571428572,12,3.249166666666666,12,3.501666666666667,0,0,0,0,0,0,-3.4942591218
6g38,3,3.8166666666666664,5,2.5100000000000002,5,3.286,3,3.0199999999999996,3,2.883333333333333,3,4.513333333333333,0,0,1,1.1,0.20192582550000004
3hb4,7,3.8057142857142856,4,2.895,4,3.7,1,3.67,1,3.85,0,0,1,1.14,0,0,0.0659137491000017
